Map,Treatment,Date Treated,Date Sampled,Days Post,weeks post,Basin Location,No larvae,Early,Late,Pupae,Emerged,,,,,
B-12,Sumilarv 3 WSP,5/25/2022,8/5/2022,72,11,Frontage Rd,0,1,1,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/25/2022,8/5/2022,72,11,Frontage Rd,0,1,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,5/25/2022,8/5/2022,72,11,Frontage Rd,0,1,1,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Grove & Lamon,0,1,1,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Grove & Lamon,1,0,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Grove & Lamon,1,0,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Grove & Lamon,0,1,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Grove & Lamon,0,1,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Greenwood & Lavergne Ave,0,1,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Greenwood & Lavergne Ave,1,0,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Greenwood & Lavergne Ave,0,1,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Greenwood & Laramie Ave,1,0,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Greenwood & Laramie Ave,0,1,1,1,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Greenwood & Laramie Ave,1,0,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Suffolk & Lockwood,0,1,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Suffolk & Lockwood,0,1,1,2,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Suffolk & Lockwood,0,1,1,10,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Suffolk & Lockwood,0,1,1,19,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Lorel & Lyons,0,1,1,3,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Lorel & Lyons,0,1,1,2,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Lorel & Lyons,0,1,1,3,0,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Emerson & Lawler,1,0,0,0,NA,,,,,
C-4,Sumilarv 3 WSP,6/3/2022,8/15/2022,73,11,Emerson & Lawler,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Park & Washington,0,1,1,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Park & Washington,0,1,1,56,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Washington & Prairie,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,1,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,23,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,4,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,6,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,16,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,1,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,45,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Spencer & 15th,0,1,1,27,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Washington & 15th,0,1,1,116,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Washington & 15th,0,1,1,88,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Highland & 16th,0,1,1,65,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Highland & 16th,0,1,1,19,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Highland & 16th,0,1,1,22,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Highland & 16th,0,1,1,80,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Highland & 16th,0,1,1,10,0,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Highland & 16th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/10/2023,6/22/2023,73,11,Central & 16th,0,1,1,2,0,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Laramie,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Laramie,0,1,1,1,0,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Laramie,0,1,1,8,2,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Laramie,0,0,1,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Laramie,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & LeClaire,0,1,1,7,0,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,5029 Lee,0,1,1,20,5,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Terminal,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Terminal,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Terminal,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Lee & Terminal,0,1,1,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Elm & Terminal,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,5004 Elm,0,0,1,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Elm &LeClaire,0,1,1,9,1,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Elm &LeClaire,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Madison in front of Madison Elementary,1,0,0,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Madison in front of Madison Elementary,0,1,1,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Madison in front of Madison Elementary,0,1,1,0,NA,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Madison in front of Madison Elementary,0,1,1,1,0,,,,,
C-11,Sumilarv 3 WSP,4/14/2023,6/26/2023,73,11,Madison in front of Madison Elementary,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,811 Timberline,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,811 Timberline,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,811 Timberline,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Eastwood Ln,0,1,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Eastwood Ln,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Dolo Ln & Coronet Rd,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Dolo Ln & Coronet Rd,0,0,1,3,0,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Solar ln,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Solar ln,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Solar ln,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Solar ln,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Windsor Rd and Golfview,0,1,1,2,1,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Windsor Rd and Golfview,0,1,1,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Windsor Rd and Golfview,0,1,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Windsor Rd and Golfview,0,1,1,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Lenox / Golfview,0,1,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Lenox / Golfview,0,1,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Sandford Ln & Elizabeth,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Sandford Ln & Elizabeth,1,0,0,0,NA,,,,,
B-11,Sumilarv 3 WSP,5/17/2022,8/1/2022,76,11,Sandford Ln & Elizabeth,0,1,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Davis & Keating,0,0,1,4,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Davis & Keating,0,0,1,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Davis & Keating,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Davis & Keating,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kilpatrick,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kilpatrick,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kilpatrick,0,1,1,2,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kolmar,0,1,1,21,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kolmar,0,1,1,2,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Lyons & Kolmar,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Palma & Kenneth,0,1,1,6,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Palma & Kenneth,0,1,1,4,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Palma & Kenneth,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Palma & Kenneth,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Palma & Kenneth,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Grove & Karlov,0,1,1,28,0,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Grove & Karlov,0,1,1,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Grove & Karlov,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,6/9/2022,8/25/2022,77,11,Grove & Karlov,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,2303 Henley,0,1,1,55,0,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,2253 Henley,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Spruce & Henley,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Spruce & Henley,0,1,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Spruce & Henley,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Spruce & Henley,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,2121 Henley,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Elm,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Elm,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Elm,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Elm,0,1,1,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Lincoln,0,1,1,3,0,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Lincoln,0,1,1,8,0,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Lincoln,0,1,1,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,1953 Henley,0,1,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,1953 Henley,0,1,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Washington,1,0,0,0,NA,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Washington,0,1,1,3,0,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Washington,0,1,1,9,0,,,,,
B-10,Sumilarv 3 WSP,6/5/2023,8/21/2023,77,11,Henley & Washington,0,1,1,72,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Highland & Skokie,0,1,1,2,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Highland & Skokie,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Highland & Pine,0,1,1,4,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Highland & Pine,0,1,1,11,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Pine & Washington,0,1,1,1,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Pine & Washington,0,1,1,10,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Washington & Knox,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Washington & Knox,0,1,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Washington & Romona,0,1,1,3,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Washington & Romona,0,1,1,7,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Birchwood,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Hawthorn,0,1,1,2,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Hawthorn,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Hawthorn,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Orchard,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Orchard,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Romona & Orchard,0,1,1,1,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Redbird & Orchard,0,1,1,2,0,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Redbird & Orchard,0,1,1,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/8/2023,8/24/2023,77,11,Redbird & Orchard,0,1,1,1,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Kirk & Kenneth,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Kirk & Kenneth,0,1,1,25,19,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,7923 Kolmar,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,7923 Kolmar,0,1,1,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,7923 Kolmar,0,1,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Kildare & Jarvis,0,1,1,2,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Kildare & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Kildare & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,7330 Kildare,0,1,1,5,3,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,7330 Kildare,0,0,0,3,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Chase,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Chase,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Chase,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Chase,0,0,1,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Jarvis,0,1,1,5,0,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Jarvis,0,1,1,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Jarvis,1,0,0,0,NA,,,,,
C-18,Sumilarv 3 WSP,6/5/2023,8/22/2023,78,12,Tripp & Jarvis,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Hartrey & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Hartrey & Grant,0,1,1,10,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Hartrey & Colfax,0,1,1,11,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Hartrey & Colfax,0,1,1,20,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Hartrey & Colfax,0,1,1,15,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Hartrey & Colfax,0,1,1,31,25,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,2113 Colfax,0,1,1,26,20,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,2113 Colfax,0,1,1,35,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Grey,0,1,1,30,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Grey,0,1,1,3,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Brown,0,1,1,2,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Brown,0,1,1,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Brown,0,1,1,2,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Brown,0,1,1,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Brown,0,1,1,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,Colfax & Brown,0,1,1,2,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,1914 Colfax,0,1,1,6,0,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,1914 Colfax,0,1,1,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,1806 Colfax,0,1,1,26,1,,,,,
B-19,Sumilarv 3 WSP,6/7/2023,8/25/2023,79,12,1806 Colfax,0,1,1,9,7,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,0,1,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,0,1,1,7,0,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,0,1,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,0,1,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,0,1,1,5,0,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Fitch & Prairie,0,0,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Hamlin,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Hamlin,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Hamlin,0,1,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Hamlin,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Prairie,1,0,0,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Prairie,0,0,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Prairie,0,1,1,3,0,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,Estes & Prairie,0,0,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,E. Prairie & Greenleaf,0,1,1,55,0,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,E. Prairie & Greenleaf,0,1,1,1,0,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,E. Prairie & Greenleaf,0,1,1,0,NA,,,,,
C-24,Sumilarv 3 WSP,4/14/2022,7/5/2022,82,12,E. Prairie & Greenleaf,0,1,1,16,0,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Keating,0,0,0,4,0,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Keating,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Keating,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Keating,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N.Shore & Kilpatrick,0,0,1,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N.Shore & Kilpatrick,0,1,1,19,2,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N.Shore & Kilpatrick,0,1,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N.Shore & Kilpatrick,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,0,0,0,2,0,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,0,1,1,14,0,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,N. Shore & Kenton,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,Kenton & Albion,0,1,0,7,0,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,Kenton & Albion,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,Kenton & Albion,1,0,0,0,NA,,,,,
C-23,Sumilarv 3 WSP,4/19/2022,7/11/2022,83,12,Knox & Albion,0,0,0,1,0,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & E. Prairie,0,0,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & E. Prairie,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & E. Prairie,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & Lyons,0,0,0,2,0,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & Lyons,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & Lyons,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/21/2023,7/18/2023,88,13,Ewing & Lyons,0,0,1,11,0,,,,,
